"FifoPnlRealized","Buy/Sell","CurrencyPrimary","Symbol","TradeID","TradeDate","TransactionType","Exchange","Quantity","TradePrice","TradeMoney","Taxes","IBCommission","IBCommissionCurrency","NetCash","ClosePrice","IBOrderID","OrderTime","OrderType","TraderID","IBExecID"
"-339.20","SELL","USD","SPY","2000001895","20260320","ExchTrade","ARCA","-25","401.88","-10047.00","-0.6316","-1.5999","USD","10044.7685","415.18","3000001895","20260320;043352","LMT","TRADER2","MOCKEXEC01896"
"497.99","BUY","USD","NVDA","2000001896","20260320","ExchTrade","NASDAQ","10","168.03","1680.30","-0.0433","-1.0000","USD","1679.2567","182.96","3000001896","20260320;194719","MKT","TRADER2","MOCKEXEC01897"
"627.88","BUY","USD","META","2000001897","20260320","ExchTrade","NASDAQ","5","705.91","3529.55","-0.0898","-1.0000","USD","3528.4602","696.91","3000001897","20260320;092835","MKT","TRADER3","MOCKEXEC01898"
"282.18","BUY","USD","AMZN","2000001898","20260320","ExchTrade","NASDAQ","5","179.81","899.05","-0.1051","-1.0000","USD","897.9449","167.47","3000001898","20260320;193442","LMT","TRADER2","MOCKEXEC01899"
"263.02","BUY","USD","GOOGL","2000001899","20260320","ExchTrade","NASDAQ","5","317.41","1587.05","-0.1616","-1.0000","USD","1585.8884","327.17","3000001899","20260320;113412","LMT","TRADER2","MOCKEXEC01900"
"186.33","BUY","USD","SPY","2000001900","20260320","ExchTrade","ARCA","25","746.39","18659.75","-1.5424","-1.0000","USD","18657.2076","738.62","3000001900","20260320;081411","MKT","TRADER2","MOCKEXEC01901"
"18.75","SELL","USD","AAPL","2000001901","20260320","ExchTrade","NASDAQ","-5","189.61","-948.05","-0.0461","-1.0000","USD","947.0039","194.27","3000001901","20260320;195205","MKT","TRADER1","MOCKEXEC01902"
"269.21","SELL","USD","AMZN","2000001902","20260323","ExchTrade","NASDAQ","-15","152.39","-2285.85","-0.1328","-1.0808","USD","2284.6364","152.11","3000001902","20260323;171640","LMT","TRADER3","MOCKEXEC01903"
"73.67","SELL","USD","NFLX","2000001903","20260323","ExchTrade","NASDAQ","-50","584.52","-29226.00","-1.6254","-3.4464","USD","29220.9282","577.70","3000001903","20260323;042712","MKT","TRADER2","MOCKEXEC01904"
"176.83","SELL","USD","AMD","2000001904","20260323","ExchTrade","NASDAQ","-10","224.20","-2242.00","-0.2626","-1.0000","USD","2240.7374","234.73","3000001904","20260323;044626","MKT","TRADER1","MOCKEXEC01905"
"72.83","BUY","USD","SPY","2000001905","20260323","ExchTrade","ARCA","5","651.01","3255.05","-0.2294","-1.0000","USD","3253.8206","656.29","3000001905","20260323;190224","LMT","TRADER1","MOCKEXEC01906"
"-309.56","BUY","USD","AAPL","2000001906","20260323","ExchTrade","NASDAQ","25","239.50","5987.50","-0.4386","-2.1927","USD","5984.8687","253.12","3000001906","20260323;073113","MKT","TRADER2","MOCKEXEC01907"
"348.84","BUY","USD","AMD","2000001907","20260323","ExchTrade","NASDAQ","50","201.17","10058.50","-0.5915","-3.2824","USD","10054.6261","192.18","3000001907","20260323;133218","LMT","TRADER1","MOCKEXEC01908"
"-20.26","SELL","USD","GOOGL","2000001908","20260323","ExchTrade","NASDAQ","-50","192.82","-9641.00","-0.8409","-4.5879","USD","9635.5712","183.99","3000001908","20260323;172606","LMT","TRADER3","MOCKEXEC01909"
"340.35","SELL","USD","META","2000001909","20260323","ExchTrade","NASDAQ","-25","589.33","-14733.25","-0.3231","-2.4464","USD","14730.4805","589.50","3000001909","20260323;172950","MKT","TRADER3","MOCKEXEC01910"
"368.23","BUY","USD","NFLX","2000001910","20260323","ExchTrade","NASDAQ","25","774.04","19351.00","-0.4327","-1.0000","USD","19349.5673","762.58","3000001910","20260323;112455","LMT","TRADER1","MOCKEXEC01911"
"306.08","BUY","USD","JPM","2000001911","20260323","ExchTrade","NYSE","2","314.34","628.68","-0.0333","-1.0000","USD","627.6467","320.21","3000001911","20260323;082025","MKT","TRADER1","MOCKEXEC01912"
"454.76","BUY","USD","MSFT","2000001912","20260323","ExchTrade","NASDAQ","10","498.63","4986.30","-0.5043","-1.0000","USD","4984.7957","487.06","3000001912","20260323;174739","LMT","TRADER3","MOCKEXEC01913"
"-177.06","BUY","USD","AAPL","2000001913","20260323","ExchTrade","NASDAQ","50","175.75","8787.50","-0.9006","-3.3148","USD","8783.2846","186.85","3000001913","20260323;134035","LMT","TRADER3","MOCKEXEC01914"
"541.57","SELL","USD","META","2000001914","20260323","ExchTrade","NASDAQ","-1","489.55","-489.55","-0.0139","-1.0000","USD","488.5361","476.24","3000001914","20260323;135338","MKT","TRADER2","MOCKEXEC01915"
"61.14","SELL","USD","NVDA","2000001915","20260323","ExchTrade","NASDAQ","-5","147.42","-737.10","-0.0596","-1.0000","USD","736.0404","159.38","3000001915","20260323;204321","MKT","TRADER1","MOCKEXEC01916"
"218.15","BUY","USD","META","2000001916","20260323","ExchTrade","NASDAQ","50","492.07","24603.50","-2.7662","-2.4239","USD","24598.3099","493.14","3000001916","20260323;152355","LMT","TRADER3","MOCKEXEC01917"
"248.86","BUY","USD","TSLA","2000001917","20260323","ExchTrade","NASDAQ","2","228.41","456.82","-0.0270","-1.0000","USD","455.7930","241.11","3000001917","20260323;164053","LMT","TRADER3","MOCKEXEC01918"
"-306.10","SELL","USD","JPM","2000001918","20260323","ExchTrade","NYSE","-1","254.42","-254.42","-0.0078","-1.0000","USD","253.4122","258.66","3000001918","20260323;135928","MKT","TRADER2","MOCKEXEC01919"
"208.82","SELL","USD","AAPL","2000001919","20260324","ExchTrade","NASDAQ","-50","160.99","-8049.50","-0.5064","-3.5552","USD","8045.4384","171.20","3000001919","20260324;173948","LMT","TRADER1","MOCKEXEC01920"
"-20.32","BUY","USD","NVDA","2000001920","20260324","ExchTrade","NASDAQ","50","165.87","8293.50","-0.4757","-3.3750","USD","8289.6493","163.31","3000001920","20260324;120002","LMT","TRADER2","MOCKEXEC01921"
"-277.57","SELL","USD","META","2000001921","20260324","ExchTrade","NASDAQ","-2","701.97","-1403.94","-0.0622","-1.0000","USD","1402.8778","695.38","3000001921","20260324;142844","LMT","TRADER2","MOCKEXEC01922"
"85.44","BUY","USD","AMZN","2000001922","20260324","ExchTrade","NASDAQ","2","203.28","406.56","-0.0225","-1.0000","USD","405.5375","212.76","3000001922","20260324;170644","LMT","TRADER3","MOCKEXEC01923"
"445.83","SELL","USD","META","2000001923","20260324","ExchTrade","NASDAQ","-5","461.73","-2308.65","-0.1048","-1.0000","USD","2307.5452","459.00","3000001923","20260324;152256","LMT","TRADER3","MOCKEXEC01924"
"-169.67","SELL","USD","NVDA","2000001924","20260324","ExchTrade","NASDAQ","-10","160.99","-1609.90","-0.1525","-1.0000","USD","1608.7475","175.22","3000001924","20260324;072236","LMT","TRADER1","MOCKEXEC01925"
"-264.27","BUY","USD","NFLX","2000001925","20260324","ExchTrade","NASDAQ","2","1182.90","2365.80","-0.0593","-1.0000","USD","2364.7407","1190.36","3000001925","20260324;124957","LMT","TRADER3","MOCKEXEC01926"
"311.83","SELL","USD","NVDA","2000001926","20260324","ExchTrade","NASDAQ","-10","112.36","-1123.60","-0.0348","-1.0000","USD","1122.5652","114.33","3000001926","20260324;051122","MKT","TRADER2","MOCKEXEC01927"
"-50.22","SELL","USD","NFLX","2000001927","20260324","ExchTrade","NASDAQ","-15","628.81","-9432.15","-0.3159","-1.3053","USD","9430.5288","616.47","3000001927","20260324;055239","LMT","TRADER1","MOCKEXEC01928"
"-295.74","SELL","USD","JPM","2000001928","20260325","ExchTrade","NYSE","-2","321.33","-642.66","-0.0369","-1.0000","USD","641.6231","322.32","3000001928","20260325;181322","LMT","TRADER1","MOCKEXEC01929"
"-176.56","BUY","USD","NVDA","2000001929","20260325","ExchTrade","NASDAQ","25","173.08","4327.00","-0.3909","-1.0000","USD","4325.6091","170.15","3000001929","20260325;122426","LMT","TRADER2","MOCKEXEC01930"
"612.55","SELL","USD","AMD","2000001930","20260325","ExchTrade","NASDAQ","-20","209.62","-4192.40","-0.1520","-1.0000","USD","4191.2480","198.04","3000001930","20260325;165201","MKT","TRADER3","MOCKEXEC01931"
"315.12","SELL","USD","NFLX","2000001931","20260325","ExchTrade","NASDAQ","-5","598.70","-2993.50","-0.0966","-1.0000","USD","2992.4034","604.44","3000001931","20260325;084035","LMT","TRADER3","MOCKEXEC01932"
"415.48","BUY","USD","AAPL","2000001932","20260325","ExchTrade","NASDAQ","5","182.33","911.65","-0.1085","-1.0000","USD","910.5415","172.56","3000001932","20260325;085403","MKT","TRADER3","MOCKEXEC01933"
"491.63","BUY","USD","AVGO","2000001933","20260325","ExchTrade","NASDAQ","1","728.07","728.07","-0.0156","-1.0000","USD","727.0544","729.57","3000001933","20260325;104831","MKT","TRADER2","MOCKEXEC01934"
"302.09","BUY","USD","META","2000001934","20260325","ExchTrade","NASDAQ","15","790.97","11864.55","-0.6398","-1.3205","USD","11862.5897","787.77","3000001934","20260325;061319","MKT","TRADER2","MOCKEXEC01935"
"264.37","SELL","USD","TSLA","2000001935","20260325","ExchTrade","NASDAQ","-20","305.13","-6102.60","-0.6421","-1.0509","USD","6100.9070","301.56","3000001935","20260325;115224","LMT","TRADER3","MOCKEXEC01936"
"334.55","SELL","USD","NVDA","2000001936","20260325","ExchTrade","NASDAQ","-10","144.70","-1447.00","-0.0945","-1.0000","USD","1445.9055","159.49","3000001936","20260325;131427","MKT","TRADER2","MOCKEXEC01937"
"483.69","BUY","USD","GOOGL","2000001937","20260325","ExchTrade","NASDAQ","15","222.40","3336.00","-0.1533","-1.0000","USD","3334.8467","216.22","3000001937","20260325;181349","MKT","TRADER3","MOCKEXEC01938"
"-96.20","BUY","USD","MSFT","2000001938","20260325","ExchTrade","NASDAQ","25","467.97","11699.25","-0.7856","-1.6819","USD","11696.7825","457.96","3000001938","20260325;104117","MKT","TRADER3","MOCKEXEC01939"
"193.61","BUY","USD","AMD","2000001939","20260325","ExchTrade","NASDAQ","25","251.13","6278.25","-0.6650","-1.0620","USD","6276.5230","236.33","3000001939","20260325;130909","LMT","TRADER2","MOCKEXEC01940"
"168.63","SELL","USD","MSFT","2000001940","20260325","ExchTrade","NASDAQ","-5","550.97","-2754.85","-0.1874","-1.0000","USD","2753.6626","546.64","3000001940","20260325;104111","LMT","TRADER2","MOCKEXEC01941"
"-202.07","BUY","USD","JPM","2000001941","20260325","ExchTrade","NYSE","2","312.27","624.54","-0.0319","-1.0000","USD","623.5081","321.46","3000001941","20260325;091444","MKT","TRADER2","MOCKEXEC01942"
"-183.56","BUY","USD","AAPL","2000001942","20260325","ExchTrade","NASDAQ","50","189.97","9498.50","-0.3408","-2.8367","USD","9495.3225","196.11","3000001942","20260325;095327","MKT","TRADER3","MOCKEXEC01943"
"620.98","BUY","USD","AMZN","2000001943","20260325","ExchTrade","NASDAQ","50","165.47","8273.50","-0.3381","-3.8035","USD","8269.3584","177.18","3000001943","20260325;115418","MKT","TRADER3","MOCKEXEC01944"
"282.20","SELL","USD","NFLX","2000001944","20260326","ExchTrade","NASDAQ","-15","542.57","-8138.55","-0.5198","-1.2273","USD","8136.8029","532.00","3000001944","20260326;185340","LMT","TRADER3","MOCKEXEC01945"
"-11.22","SELL","USD","NFLX","2000001945","20260326","ExchTrade","NASDAQ","-15","694.24","-10413.60","-0.6695","-1.0000","USD","10411.9305","702.83","3000001945","20260326;133056","LMT","TRADER1","MOCKEXEC01946"
"86.98","SELL","USD","MSFT","2000001946","20260326","ExchTrade","NASDAQ","-20","422.56","-8451.20","-0.8524","-1.4549","USD","8448.8927","420.14","3000001946","20260326;044415","MKT","TRADER1","MOCKEXEC01947"
"-63.71","BUY","USD","AMZN","2000001947","20260326","ExchTrade","NASDAQ","1","170.40","170.40","-0.0042","-1.0000","USD","169.3958","169.21","3000001947","20260326;175242","LMT","TRADER1","MOCKEXEC01948"
"154.44","SELL","USD","GOOGL","2000001948","20260326","ExchTrade","NASDAQ","-5","171.46","-857.30","-0.0358","-1.0000","USD","856.2642","168.32","3000001948","20260326;200334","MKT","TRADER3","MOCKEXEC01949"
"600.14","BUY","USD","GOOGL","2000001949","20260326","ExchTrade","NASDAQ","25","155.54","3888.50","-0.3299","-1.8034","USD","3886.3667","158.45","3000001949","20260326;101822","MKT","TRADER3","MOCKEXEC01950"
"345.30","SELL","USD","AMZN","2000001950","20260326","ExchTrade","NASDAQ","-25","215.79","-5394.75","-0.3927","-1.0306","USD","5393.3267","205.14","3000001950","20260326;095920","LMT","TRADER3","MOCKEXEC01951"
"66.93","BUY","USD","AVGO","2000001951","20260326","ExchTrade","NASDAQ","5","1395.53","6977.65","-0.5264","-1.0000","USD","6976.1236","1406.50","3000001951","20260326;085201","LMT","TRADER3","MOCKEXEC01952"
"423.32","BUY","USD","AMZN","2000001952","20260326","ExchTrade","NASDAQ","10","225.70","2257.00","-0.2126","-1.0000","USD","2255.7874","213.57","3000001952","20260326;093640","MKT","TRADER3","MOCKEXEC01953"
"-41.84","BUY","USD","SPY","2000001953","20260326","ExchTrade","ARCA","5","562.55","2812.75","-0.1353","-1.0000","USD","2811.6147","567.87","3000001953","20260326;125237","MKT","TRADER2","MOCKEXEC01954"
"466.49","BUY","USD","AMZN","2000001954","20260326","ExchTrade","NASDAQ","2","151.35","302.70","-0.0334","-1.0000","USD","301.6666","157.97","3000001954","20260326;064300","LMT","TRADER2","MOCKEXEC01955"
"540.23","BUY","USD","TSLA","2000001955","20260326","ExchTrade","NASDAQ","50","354.99","17749.50","-0.4796","-2.3672","USD","17746.6532","348.69","3000001955","20260326;115448","LMT","TRADER3","MOCKEXEC01956"
"384.46","BUY","USD","SPY","2000001956","20260326","ExchTrade","ARCA","1","730.94","730.94","-0.0178","-1.0000","USD","729.9222","734.38","3000001956","20260326;044650","MKT","TRADER3","MOCKEXEC01957"
"-0.46","BUY","USD","GOOGL","2000001957","20260326","ExchTrade","NASDAQ","1","174.93","174.93","-0.0083","-1.0000","USD","173.9217","181.45","3000001957","20260326;062355","MKT","TRADER1","MOCKEXEC01958"
"512.15","SELL","USD","GOOGL","2000001958","20260326","ExchTrade","NASDAQ","-2","194.85","-389.70","-0.0446","-1.0000","USD","388.6554","206.65","3000001958","20260326;075757","LMT","TRADER2","MOCKEXEC01959"
"-285.20","BUY","USD","META","2000001959","20260326","ExchTrade","NASDAQ","5","665.04","3325.20","-0.1925","-1.0000","USD","3324.0075","663.98","3000001959","20260326;175203","LMT","TRADER2","MOCKEXEC01960"
"306.09","SELL","USD","AAPL","2000001960","20260327","ExchTrade","NASDAQ","-2","225.39","-450.78","-0.0396","-1.0000","USD","449.7404","224.90","3000001960","20260327;091138","MKT","TRADER3","MOCKEXEC01961"
"436.39","SELL","USD","AAPL","2000001961","20260327","ExchTrade","NASDAQ","-1","188.33","-188.33","-0.0180","-1.0000","USD","187.3120","179.67","3000001961","20260327;133149","MKT","TRADER3","MOCKEXEC01962"
"398.12","BUY","USD","JPM","2000001962","20260327","ExchTrade","NYSE","1","156.76","156.76","-0.0107","-1.0000","USD","155.7493","145.18","3000001962","20260327;062601","MKT","TRADER3","MOCKEXEC01963"
"-333.67","SELL","USD","MSFT","2000001963","20260327","ExchTrade","NASDAQ","-5","395.45","-1977.25","-0.1717","-1.0000","USD","1976.0783","399.64","3000001963","20260327;084901","MKT","TRADER2","MOCKEXEC01964"
"573.18","BUY","USD","AMZN","2000001964","20260327","ExchTrade","NASDAQ","10","246.36","2463.60","-0.2508","-1.0000","USD","2462.3492","259.18","3000001964","20260327;203450","MKT","TRADER2","MOCKEXEC01965"
"15.09","SELL","USD","TSLA","2000001965","20260327","ExchTrade","NASDAQ","-20","301.11","-6022.20","-0.5889","-1.5808","USD","6020.0303","288.13","3000001965","20260327;051329","LMT","TRADER3","MOCKEXEC01966"
"561.70","SELL","USD","META","2000001966","20260327","ExchTrade","NASDAQ","-20","661.66","-13233.20","-0.3169","-1.0000","USD","13231.8831","669.69","3000001966","20260327;052656","MKT","TRADER2","MOCKEXEC01967"
"385.29","BUY","USD","SPY","2000001967","20260327","ExchTrade","ARCA","15","556.67","8350.05","-0.4408","-1.4281","USD","8348.1811","567.89","3000001967","20260327;163116","LMT","TRADER2","MOCKEXEC01968"
"-82.60","SELL","USD","NFLX","2000001968","20260327","ExchTrade","NASDAQ","-1","770.42","-770.42","-0.0784","-1.0000","USD","769.3416","781.92","3000001968","20260327;194857","MKT","TRADER2","MOCKEXEC01969"
"-46.31","SELL","USD","GOOGL","2000001969","20260327","ExchTrade","NASDAQ","-2","214.46","-428.92","-0.0189","-1.0000","USD","427.9011","215.59","3000001969","20260327;143211","LMT","TRADER1","MOCKEXEC01970"
"4.87","BUY","USD","JPM","2000001970","20260327","ExchTrade","NYSE","50","199.57","9978.50","-0.9428","-3.8589","USD","9973.6983","197.02","3000001970","20260327;050145","LMT","TRADER3","MOCKEXEC01971"
"-18.19","SELL","USD","NVDA","2000001971","20260327","ExchTrade","NASDAQ","-2","161.66","-323.32","-0.0138","-1.0000","USD","322.3062","148.81","3000001971","20260327;121714","LMT","TRADER2","MOCKEXEC01972"
"233.17","BUY","USD","JPM","2000001972","20260327","ExchTrade","NYSE","25","319.73","7993.25","-0.9497","-1.4302","USD","7990.8701","305.35","3000001972","20260327;082157","LMT","TRADER1","MOCKEXEC01973"
"288.35","BUY","USD","MSFT","2000001973","20260330","ExchTrade","NASDAQ","50","483.80","24190.00","-2.7628","-2.2211","USD","24185.0161","493.33","3000001973","20260330;162105","MKT","TRADER3","MOCKEXEC01974"
"479.90","BUY","USD","TSLA","2000001974","20260330","ExchTrade","NASDAQ","10","351.33","3513.30","-0.0994","-1.0000","USD","3512.2006","336.96","3000001974","20260330;130543","MKT","TRADER1","MOCKEXEC01975"
"-109.27","SELL","USD","AAPL","2000001975","20260330","ExchTrade","NASDAQ","-10","191.40","-1914.00","-0.0728","-1.0000","USD","1912.9272","189.25","3000001975","20260330;040129","MKT","TRADER1","MOCKEXEC01976"
"242.26","BUY","USD","NFLX","2000001976","20260330","ExchTrade","NASDAQ","10","918.57","9185.70","-0.9185","-1.0000","USD","9183.7815","909.24","3000001976","20260330;144333","LMT","TRADER3","MOCKEXEC01977"
"242.12","BUY","USD","MSFT","2000001977","20260330","ExchTrade","NASDAQ","15","352.59","5288.85","-0.4267","-1.0000","USD","5287.4233","341.19","3000001977","20260330;190343","LMT","TRADER3","MOCKEXEC01978"
"8.08","SELL","USD","NVDA","2000001978","20260330","ExchTrade","NASDAQ","-25","105.69","-2642.25","-0.1212","-1.4119","USD","2640.7169","120.53","3000001978","20260330;075644","MKT","TRADER2","MOCKEXEC01979"
"3.10","SELL","USD","MSFT","2000001979","20260330","ExchTrade","NASDAQ","-50","379.05","-18952.50","-1.1551","-2.3539","USD","18948.9910","375.29","3000001979","20260330;055417","LMT","TRADER3","MOCKEXEC01980"
"235.36","SELL","USD","JPM","2000001980","20260330","ExchTrade","NYSE","-15","158.99","-2384.85","-0.1125","-1.1904","USD","2383.5471","165.01","3000001980","20260330;101929","LMT","TRADER2","MOCKEXEC01981"
"-165.20","SELL","USD","JPM","2000001981","20260330","ExchTrade","NYSE","-25","274.29","-6857.25","-0.5069","-2.1307","USD","6854.6124","271.47","3000001981","20260330;135301","MKT","TRADER3","MOCKEXEC01982"
"201.92","SELL","USD","MSFT","2000001982","20260330","ExchTrade","NASDAQ","-50","556.05","-27802.50","-2.4942","-1.8095","USD","27798.1963","554.56","3000001982","20260330;181829","MKT","TRADER3","MOCKEXEC01983"
"-12.07","BUY","USD","AVGO","2000001983","20260330","ExchTrade","NASDAQ","25","934.87","23371.75","-2.1607","-2.3465","USD","23367.2428","923.94","3000001983","20260330;053538","MKT","TRADER3","MOCKEXEC01984"
"120.13","SELL","USD","AVGO","2000001984","20260330","ExchTrade","NASDAQ","-20","1396.50","-27930.00","-1.5571","-1.4009","USD","27927.0420","1385.89","3000001984","20260330;192146","MKT","TRADER2","MOCKEXEC01985"
"139.08","SELL","USD","AAPL","2000001985","20260330","ExchTrade","NASDAQ","-10","209.98","-2099.80","-0.0470","-1.0000","USD","2098.7530","220.78","3000001985","20260330;185720","MKT","TRADER2","MOCKEXEC01986"
"-247.49","BUY","USD","AMZN","2000001986","20260331","ExchTrade","NASDAQ","5","213.11","1065.55","-0.1144","-1.0000","USD","1064.4356","207.08","3000001986","20260331;144932","MKT","TRADER1","MOCKEXEC01987"
"-221.80","SELL","USD","AAPL","2000001987","20260331","ExchTrade","NASDAQ","-50","171.18","-8559.00","-0.5594","-3.6949","USD","8554.7457","176.96","3000001987","20260331;202017","MKT","TRADER2","MOCKEXEC01988"
"182.46","BUY","USD","MSFT","2000001988","20260331","ExchTrade","NASDAQ","2","457.75","915.50","-0.0882","-1.0000","USD","914.4118","464.94","3000001988","20260331;072927","MKT","TRADER2","MOCKEXEC01989"
"-121.68","SELL","USD","NFLX","2000001989","20260331","ExchTrade","NASDAQ","-25","590.05","-14751.25","-1.0368","-1.5762","USD","14748.6370","599.23","3000001989","20260331;063951","MKT","TRADER2","MOCKEXEC01990"
"-139.68","SELL","USD","MSFT","2000001990","20260331","ExchTrade","NASDAQ","-25","549.58","-13739.50","-1.4723","-1.0183","USD","13737.0094","558.45","3000001990","20260331;143223","LMT","TRADER2","MOCKEXEC01991"
"649.69","BUY","USD","TSLA","2000001991","20260331","ExchTrade","NASDAQ","25","283.64","7091.00","-0.4935","-2.3735","USD","7088.1330","290.35","3000001991","20260331;132004","MKT","TRADER2","MOCKEXEC01992"
"-13.05","SELL","USD","AMZN","2000001992","20260331","ExchTrade","NASDAQ","-10","238.50","-2385.00","-0.0639","-1.0000","USD","2383.9361","237.86","3000001992","20260331;130102","LMT","TRADER1","MOCKEXEC01993"
"-173.30","SELL","USD","GOOGL","2000001993","20260331","ExchTrade","NASDAQ","-25","287.90","-7197.50","-0.4045","-1.1351","USD","7195.9604","286.54","3000001993","20260331;175059","LMT","TRADER2","MOCKEXEC01994"
"640.80","SELL","USD","AMZN","2000001994","20260331","ExchTrade","NASDAQ","-25","257.38","-6434.50","-0.2112","-2.4315","USD","6431.8573","253.43","3000001994","20260331;041642","LMT","TRADER1","MOCKEXEC01995"
"-138.94","SELL","USD","GOOGL","2000001995","20260331","ExchTrade","NASDAQ","-10","176.14","-1761.40","-0.0802","-1.0000","USD","1760.3198","179.36","3000001995","20260331;053401","MKT","TRADER1","MOCKEXEC01996"
"-162.13","SELL","USD","NFLX","2000001996","20260401","ExchTrade","NASDAQ","-25","954.65","-23866.25","-1.5061","-1.4384","USD","23863.3055","953.44","3000001996","20260401;201834","MKT","TRADER3","MOCKEXEC01997"
"-83.99","BUY","USD","JPM","2000001997","20260401","ExchTrade","NYSE","10","264.59","2645.90","-0.3124","-1.0000","USD","2644.5876","265.25","3000001997","20260401;062948","MKT","TRADER3","MOCKEXEC01998"
"464.80","BUY","USD","TSLA","2000001998","20260401","ExchTrade","NASDAQ","1","371.76","371.76","-0.0400","-1.0000","USD","370.7200","374.48","3000001998","20260401;163128","MKT","TRADER1","MOCKEXEC01999"
"-21.95","BUY","USD","AMZN","2000001999","20260401","ExchTrade","NASDAQ","25","176.60","4415.00","-0.4336","-1.0000","USD","4413.5664","182.68","3000001999","20260401;160250","MKT","TRADER2","MOCKEXEC02000"
"-40.77","SELL","USD","NVDA","2000002000","20260401","ExchTrade","NASDAQ","-50","143.35","-7167.50","-0.8305","-3.3599","USD","7163.3096","152.83","3000002000","20260401;114852","LMT","TRADER1","MOCKEXEC02001"
"473.45","SELL","USD","MSFT","2000002001","20260401","ExchTrade","NASDAQ","-50","361.35","-18067.50","-0.3933","-4.5371","USD","18062.5696","368.60","3000002001","20260401;080431","MKT","TRADER1","MOCKEXEC02002"
"472.26","BUY","USD","MSFT","2000002002","20260401","ExchTrade","NASDAQ","50","457.73","22886.50","-1.7731","-1.7786","USD","22882.9483","472.69","3000002002","20260401;154718","LMT","TRADER3","MOCKEXEC02003"
"-101.05","BUY","USD","NFLX","2000002003","20260401","ExchTrade","NASDAQ","20","676.95","13539.00","-0.3063","-1.7342","USD","13536.9595","663.48","3000002003","20260401;053219","MKT","TRADER3","MOCKEXEC02004"
"322.34","BUY","USD","AMD","2000002004","20260401","ExchTrade","NASDAQ","15","220.23","3303.45","-0.2897","-1.0000","USD","3302.1603","226.47","3000002004","20260401;074941","LMT","TRADER2","MOCKEXEC02005"
"216.02","BUY","USD","NFLX","2000002005","20260401","ExchTrade","NASDAQ","2","1115.53","2231.06","-0.1093","-1.0000","USD","2229.9507","1112.12","3000002005","20260401;192450","MKT","TRADER1","MOCKEXEC02006"
"130.13","BUY","USD","NFLX","2000002006","20260401","ExchTrade","NASDAQ","50","622.69","31134.50","-1.1170","-4.3252","USD","31129.0578","628.55","3000002006","20260401;155750","LMT","TRADER3","MOCKEXEC02007"
"-57.38","BUY","USD","NVDA","2000002007","20260401","ExchTrade","NASDAQ","25","131.57","3289.25","-0.2448","-1.3319","USD","3287.6733","134.84","3000002007","20260401;103903","LMT","TRADER2","MOCKEXEC02008"
"-210.13","SELL","USD","JPM","2000002008","20260401","ExchTrade","NYSE","-10","233.09","-2330.90","-0.1469","-1.0000","USD","2329.7531","223.33","3000002008","20260401;054104","MKT","TRADER3","MOCKEXEC02009"
"259.24","BUY","USD","MSFT","2000002009","20260401","ExchTrade","NASDAQ","50","463.37","23168.50","-2.6119","-3.9800","USD","23161.9081","467.56","3000002009","20260401;183154","MKT","TRADER2","MOCKEXEC02010"
"-237.03","SELL","USD","MSFT","2000002010","20260401","ExchTrade","NASDAQ","-1","427.91","-427.91","-0.0172","-1.0000","USD","426.8928","414.12","3000002010","20260401;111905","MKT","TRADER2","MOCKEXEC02011"
"541.51","BUY","USD","MSFT","2000002011","20260401","ExchTrade","NASDAQ","10","496.46","4964.60","-0.1773","-1.0000","USD","4963.4227","494.70","3000002011","20260401;041638","MKT","TRADER3","MOCKEXEC02012"
"548.56","SELL","USD","NVDA","2000002012","20260401","ExchTrade","NASDAQ","-2","159.38","-318.76","-0.0250","-1.0000","USD","317.7350","163.81","3000002012","20260401;050236","MKT","TRADER2","MOCKEXEC02013"
"1.37","BUY","USD","GOOGL","2000002013","20260401","ExchTrade","NASDAQ","10","308.17","3081.70","-0.1058","-1.0000","USD","3080.5942","321.02","3000002013","20260401;175018","MKT","TRADER2","MOCKEXEC02014"
"206.97","SELL","USD","NVDA","2000002014","20260402","ExchTrade","NASDAQ","-25","114.49","-2862.25","-0.1695","-1.7915","USD","2860.2890","104.13","3000002014","20260402;124823","LMT","TRADER2","MOCKEXEC02015"
"-240.85","SELL","USD","SPY","2000002015","20260402","ExchTrade","ARCA","-5","633.25","-3166.25","-0.0977","-1.0000","USD","3165.1523","624.50","3000002015","20260402;205620","LMT","TRADER2","MOCKEXEC02016"
"-251.75","BUY","USD","NVDA","2000002016","20260402","ExchTrade","NASDAQ","10","174.66","1746.60","-0.1188","-1.0000","USD","1745.4812","184.85","3000002016","20260402;145413","MKT","TRADER1","MOCKEXEC02017"
"-122.62","BUY","USD","AMD","2000002017","20260402","ExchTrade","NASDAQ","20","170.99","3419.80","-0.3190","-1.8206","USD","3417.6604","171.62","3000002017","20260402;205431","LMT","TRADER1","MOCKEXEC02018"
"550.46","BUY","USD","AMD","2000002018","20260402","ExchTrade","NASDAQ","15","149.26","2238.90","-0.0519","-1.4145","USD","2237.4336","139.64","3000002018","20260402;103927","MKT","TRADER3","MOCKEXEC02019"
"511.50","SELL","USD","AMZN","2000002019","20260402","ExchTrade","NASDAQ","-2","246.99","-493.98","-0.0272","-1.0000","USD","492.9528","239.77","3000002019","20260402;040541","LMT","TRADER3","MOCKEXEC02020"
